tanggal,provinsi,kab_kota,latitude,longitude,suhu_max,suhu_min,suhu_mean,suhu_feels_like_max,curah_hujan_mm,kelembapan,kecepatan_angin,tekanan_udara,awan_persen,waktu_ingest,sumber
2026-01-10,JAWA TIMUR,KOTA BLITAR,-8.1,112.16667,28.9,22.5,24.5,32.4,18.7,90,12.6,1010.1,100,2026-06-02T00:16:47.204916,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA BLITAR,-8.1,112.16667,28.4,22.1,24.4,32.8,30.3,89,13.0,1010.3,93,2026-06-02T00:16:50.889212,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA BLITAR,-8.1,112.16667,29.5,22.8,25.1,32.6,5.4,84,20.3,1010.2,81,2026-06-02T00:16:54.093649,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA BLITAR,-8.1,112.16667,30.0,22.4,25.5,34.0,2.9,81,18.4,1009.6,96,2026-06-02T00:16:58.977806,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA BLITAR,-8.1,112.16667,29.2,22.5,24.6,33.4,8.4,87,18.0,1009.0,99,2026-06-02T00:17:03.101132,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA MALANG,-7.975,112.63333,28.9,20.0,23.1,33.9,4.6,87,9.9,1011.3,94,2026-06-02T00:17:07.094753,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA MALANG,-7.975,112.63333,27.5,20.7,22.7,32.3,4.8,93,9.0,1010.9,98,2026-06-02T00:17:10.999789,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KOTA MALANG,-7.975,112.63333,26.2,20.5,22.4,30.9,19.3,94,6.4,1010.9,100,2026-06-02T00:17:14.455306,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA MALANG,-7.975,112.63333,27.0,20.6,22.7,32.8,30.4,90,5.6,1011.0,98,2026-06-02T00:17:18.307366,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA MALANG,-7.975,112.63333,27.5,20.3,23.6,32.2,1.6,84,9.0,1010.7,94,2026-06-02T00:17:22.066240,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA MALANG,-7.975,112.63333,29.2,20.9,24.1,33.9,4.0,84,7.6,1010.0,99,2026-06-02T00:17:26.456316,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA MALANG,-7.975,112.63333,28.2,20.7,22.7,34.6,29.3,93,5.5,1009.4,99,2026-06-02T00:17:31.476418,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA PROBOLINGGO,-7.78333,113.21667,31.2,24.5,27.0,36.5,3.8,80,14.2,1009.1,93,2026-06-02T00:17:35.516301,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA PROBOLINGGO,-7.78333,113.21667,31.7,23.9,26.5,37.7,4.6,84,11.7,1009.0,99,2026-06-02T00:17:39.461644,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KOTA PROBOLINGGO,-7.78333,113.21667,29.8,23.1,25.2,34.9,31.8,90,10.6,1009.2,100,2026-06-02T00:17:42.497024,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA PROBOLINGGO,-7.78333,113.21667,29.8,23.0,25.4,34.6,25.2,87,12.9,1009.6,99,2026-06-02T00:17:46.574422,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA PROBOLINGGO,-7.78333,113.21667,28.2,23.6,25.3,32.2,12.8,90,18.0,1009.9,97,2026-06-02T00:17:49.679117,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA PROBOLINGGO,-7.78333,113.21667,30.5,23.2,26.3,35.1,8.3,83,20.3,1008.9,98,2026-06-02T00:17:53.043139,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA PROBOLINGGO,-7.78333,113.21667,30.3,23.5,25.9,34.0,18.8,85,25.2,1007.7,100,2026-06-02T00:17:56.681445,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA PASURUAN,-7.65,112.9,32.5,24.5,27.6,37.9,10.0,76,9.3,1009.1,92,2026-06-02T00:18:00.320841,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA PASURUAN,-7.65,112.9,32.8,24.2,26.8,39.0,8.7,85,11.2,1008.9,96,2026-06-02T00:18:03.487064,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KOTA PASURUAN,-7.65,112.9,31.0,24.0,26.3,36.4,13.7,87,22.6,1008.9,100,2026-06-02T00:18:07.074354,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA PASURUAN,-7.65,112.9,30.5,24.0,26.2,34.4,18.0,87,24.8,1009.4,99,2026-06-02T00:18:11.377941,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA PASURUAN,-7.65,112.9,30.1,24.5,26.7,33.3,3.9,80,24.1,1009.6,89,2026-06-02T00:18:15.080807,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA PASURUAN,-7.65,112.9,31.8,24.9,27.7,34.2,0.2,75,30.7,1008.5,99,2026-06-02T00:18:18.950252,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA PASURUAN,-7.65,112.9,32.0,24.7,27.1,34.3,3.0,79,30.9,1007.5,99,2026-06-02T00:18:22.337187,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA MOJOKERTO,-7.46667,112.43333,32.6,25.0,27.8,38.3,19.6,77,10.1,1009.2,89,2026-06-02T00:18:25.740721,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA MOJOKERTO,-7.46667,112.43333,31.5,24.1,26.6,37.1,10.0,86,17.7,1009.2,97,2026-06-02T00:18:29.033734,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KOTA MOJOKERTO,-7.46667,112.43333,30.5,23.8,25.5,35.3,15.1,90,18.9,1009.5,99,2026-06-02T00:18:32.095468,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA MOJOKERTO,-7.46667,112.43333,30.0,23.5,25.7,35.2,17.8,88,17.9,1009.9,92,2026-06-02T00:18:36.154342,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA MOJOKERTO,-7.46667,112.43333,30.0,23.6,25.7,33.3,24.3,86,16.9,1010.3,98,2026-06-02T00:18:39.816378,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA MOJOKERTO,-7.46667,112.43333,30.8,23.9,26.4,35.1,5.2,84,20.4,1009.5,98,2026-06-02T00:18:43.683029,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA MOJOKERTO,-7.46667,112.43333,30.6,23.9,26.1,34.8,20.9,86,20.4,1008.5,100,2026-06-02T00:18:46.763899,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA MADIUN,-7.63333,111.53333,32.5,24.0,27.4,38.0,10.9,74,15.3,1009.5,80,2026-06-02T00:18:52.472210,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA MADIUN,-7.63333,111.53333,31.0,22.5,26.1,36.2,3.1,83,10.0,1009.6,98,2026-06-02T00:18:55.813097,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KOTA MADIUN,-7.63333,111.53333,27.6,22.1,24.4,32.2,12.7,90,9.6,1010.0,100,2026-06-02T00:19:00.994921,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA MADIUN,-7.63333,111.53333,30.0,22.0,24.6,34.4,19.6,89,13.6,1010.2,98,2026-06-02T00:19:06.267967,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA MADIUN,-7.63333,111.53333,28.4,22.9,25.0,32.4,2.6,88,20.6,1010.2,98,2026-06-02T00:19:09.972324,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA MADIUN,-7.63333,111.53333,30.5,22.4,25.7,36.3,2.3,85,14.7,1009.7,96,2026-06-02T00:19:14.656305,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA MADIUN,-7.63333,111.53333,29.1,21.6,24.8,34.4,19.1,89,13.3,1008.9,99,2026-06-02T00:19:17.916091,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA SURABAYA,-7.26667,112.71667,31.2,24.0,26.7,39.1,15.9,84,7.6,1009.4,96,2026-06-02T00:19:22.233043,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA SURABAYA,-7.26667,112.71667,30.4,23.8,25.8,36.9,9.0,89,12.2,1009.4,100,2026-06-02T00:19:25.737765,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KOTA SURABAYA,-7.26667,112.71667,29.1,23.2,25.3,33.6,16.4,89,17.3,1009.6,100,2026-06-02T00:19:30.573658,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA SURABAYA,-7.26667,112.71667,28.5,23.8,25.4,33.4,10.5,89,17.8,1010.0,99,2026-06-02T00:19:34.947796,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA SURABAYA,-7.26667,112.71667,28.0,23.6,25.4,32.0,12.9,88,17.5,1010.3,99,2026-06-02T00:19:38.002897,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA SURABAYA,-7.26667,112.71667,30.4,23.9,26.1,35.8,7.8,84,20.4,1009.5,96,2026-06-02T00:19:42.713199,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA SURABAYA,-7.26667,112.71667,29.8,24.0,25.9,33.9,19.0,85,20.1,1008.5,100,2026-06-02T00:19:45.789501,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA BATU,-7.83272,112.53751,25.4,17.0,20.1,28.6,4.0,89,10.8,1012.3,97,2026-06-02T00:19:49.165780,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA BATU,-7.83272,112.53751,23.6,17.9,19.8,27.2,7.1,93,7.0,1012.0,97,2026-06-02T00:19:54.389563,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KOTA BATU,-7.83272,112.53751,22.5,18.0,19.6,25.8,16.4,92,6.4,1012.0,99,2026-06-02T00:19:57.910348,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA BATU,-7.83272,112.53751,23.8,18.1,19.8,25.7,30.9,88,6.2,1012.1,98,2026-06-02T00:20:01.557202,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA BATU,-7.83272,112.53751,23.8,17.6,20.4,25.9,2.8,82,8.3,1011.9,97,2026-06-02T00:20:06.113187,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA BATU,-7.83272,112.53751,26.0,18.5,21.3,29.8,2.0,78,7.9,1011.2,98,2026-06-02T00:20:09.572257,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA BATU,-7.83272,112.53751,25.0,18.2,20.0,30.2,16.2,87,9.3,1010.6,99,2026-06-02T00:20:13.312007,Open-Meteo_Archive
2026-01-08,BANTEN,KABUPATEN PANDEGLANG,-6.63333,105.75,28.0,23.7,25.2,33.2,7.2,88,16.2,1011.6,100,2026-06-02T00:20:16.877725,Open-Meteo_Archive
2026-01-09,BANTEN,KABUPATEN PANDEGLANG,-6.63333,105.75,29.1,22.7,25.2,33.3,5.9,84,15.5,1011.5,97,2026-06-02T00:20:22.893155,Open-Meteo_Archive
2026-01-10,BANTEN,KABUPATEN PANDEGLANG,-6.63333,105.75,29.1,22.4,24.2,35.4,9.6,92,17.0,1011.9,89,2026-06-02T00:20:26.217176,Open-Meteo_Archive
2026-01-11,BANTEN,KABUPATEN PANDEGLANG,-6.63333,105.75,27.4,21.2,23.4,31.4,62.5,95,12.8,1012.3,95,2026-06-02T00:20:29.941402,Open-Meteo_Archive
2026-01-12,BANTEN,KABUPATEN PANDEGLANG,-6.63333,105.75,25.2,21.1,23.0,28.7,19.4,94,16.5,1012.3,99,2026-06-02T00:20:33.428672,Open-Meteo_Archive
2026-01-13,BANTEN,KABUPATEN PANDEGLANG,-6.63333,105.75,27.0,21.6,23.8,30.3,13.1,93,19.2,1011.9,100,2026-06-02T00:20:36.644194,Open-Meteo_Archive
2026-01-14,BANTEN,KABUPATEN PANDEGLANG,-6.63333,105.75,24.9,21.5,23.1,28.8,22.9,97,18.9,1011.4,100,2026-06-02T00:20:39.844199,Open-Meteo_Archive
2026-01-08,BANTEN,KABUPATEN LEBAK,-6.65,106.21667,27.5,22.3,24.3,32.6,8.9,87,16.4,1012.4,96,2026-06-02T00:20:45.202304,Open-Meteo_Archive
2026-01-09,BANTEN,KABUPATEN LEBAK,-6.65,106.21667,28.2,21.9,23.8,33.5,5.6,91,18.4,1012.5,98,2026-06-02T00:20:48.950625,Open-Meteo_Archive
2026-01-10,BANTEN,KABUPATEN LEBAK,-6.65,106.21667,26.7,21.5,23.0,31.6,8.7,95,14.6,1012.8,95,2026-06-02T00:20:52.146723,Open-Meteo_Archive
2026-01-11,BANTEN,KABUPATEN LEBAK,-6.65,106.21667,26.1,20.7,22.2,30.5,26.6,97,14.2,1013.1,94,2026-06-02T00:20:55.380780,Open-Meteo_Archive
2026-01-12,BANTEN,KABUPATEN LEBAK,-6.65,106.21667,25.9,20.8,22.1,28.7,28.1,97,15.4,1013.1,99,2026-06-02T00:20:59.723203,Open-Meteo_Archive
2026-01-13,BANTEN,KABUPATEN LEBAK,-6.65,106.21667,25.2,21.0,22.6,30.0,14.3,95,15.7,1012.9,100,2026-06-02T00:21:04.644260,Open-Meteo_Archive
2026-01-14,BANTEN,KABUPATEN LEBAK,-6.65,106.21667,24.4,20.9,22.2,28.4,51.0,98,16.2,1012.4,100,2026-06-02T00:21:07.924831,Open-Meteo_Archive
2026-01-08,BANTEN,KABUPATEN TANGERANG,-6.2,106.46667,28.8,24.1,26.1,32.3,4.3,84,17.4,1011.0,100,2026-06-02T00:21:13.634488,Open-Meteo_Archive
2026-01-09,BANTEN,KABUPATEN TANGERANG,-6.2,106.46667,31.0,23.4,26.2,36.0,11.8,85,18.5,1011.0,97,2026-06-02T00:21:17.536733,Open-Meteo_Archive
2026-01-10,BANTEN,KABUPATEN TANGERANG,-6.2,106.46667,27.5,22.7,24.8,31.1,10.7,90,15.9,1011.4,96,2026-06-02T00:21:20.681859,Open-Meteo_Archive
2026-01-11,BANTEN,KABUPATEN TANGERANG,-6.2,106.46667,28.5,22.7,24.7,33.9,5.1,89,17.8,1011.6,86,2026-06-02T00:21:25.422188,Open-Meteo_Archive
2026-01-12,BANTEN,KABUPATEN TANGERANG,-6.2,106.46667,28.2,22.4,24.5,32.6,7.8,90,19.4,1011.8,95,2026-06-02T00:21:28.702664,Open-Meteo_Archive
2026-01-13,BANTEN,KABUPATEN TANGERANG,-6.2,106.46667,29.5,22.1,25.4,33.9,5.1,85,19.8,1011.4,96,2026-06-02T00:21:33.549775,Open-Meteo_Archive
2026-01-14,BANTEN,KABUPATEN TANGERANG,-6.2,106.46667,28.8,22.8,25.0,32.6,14.6,88,22.2,1010.9,99,2026-06-02T00:21:36.791187,Open-Meteo_Archive
2026-01-08,BANTEN,KABUPATEN SERANG,-6.15,106.0,27.0,23.2,25.0,32.1,9.1,92,14.7,1011.9,100,2026-06-02T00:21:42.133048,Open-Meteo_Archive
2026-01-09,BANTEN,KABUPATEN SERANG,-6.15,106.0,28.8,23.0,25.0,34.5,10.6,91,18.0,1011.9,93,2026-06-02T00:21:47.383592,Open-Meteo_Archive
2026-01-10,BANTEN,KABUPATEN SERANG,-6.15,106.0,27.7,22.7,24.3,32.1,11.0,95,14.4,1012.1,96,2026-06-02T00:21:51.739406,Open-Meteo_Archive
2026-01-11,BANTEN,KABUPATEN SERANG,-6.15,106.0,26.6,22.8,24.1,30.5,7.2,95,16.4,1012.3,96,2026-06-02T00:21:56.453053,Open-Meteo_Archive
2026-01-12,BANTEN,KABUPATEN SERANG,-6.15,106.0,26.0,21.7,23.4,29.6,31.9,97,18.1,1012.5,100,2026-06-02T00:22:01.371476,Open-Meteo_Archive
2026-01-13,BANTEN,KABUPATEN SERANG,-6.15,106.0,28.0,22.4,24.7,32.6,8.6,92,17.2,1012.2,100,2026-06-02T00:22:04.388647,Open-Meteo_Archive
2026-01-14,BANTEN,KABUPATEN SERANG,-6.15,106.0,25.2,22.9,23.7,29.2,32.3,97,18.5,1011.7,98,2026-06-02T00:22:07.508019,Open-Meteo_Archive
2026-01-08,BANTEN,KOTA TANGERANG,-6.17944,106.62991,29.1,24.0,26.1,32.8,3.0,83,16.2,1011.0,100,2026-06-02T00:22:10.580267,Open-Meteo_Archive
2026-01-09,BANTEN,KOTA TANGERANG,-6.17944,106.62991,30.1,23.5,26.1,35.2,13.0,84,15.4,1010.9,96,2026-06-02T00:22:14.734812,Open-Meteo_Archive
2026-01-10,BANTEN,KOTA TANGERANG,-6.17944,106.62991,27.7,23.1,24.9,31.8,9.4,90,13.0,1011.4,97,2026-06-02T00:22:19.183166,Open-Meteo_Archive
2026-01-11,BANTEN,KOTA TANGERANG,-6.17944,106.62991,28.2,22.9,24.8,32.1,8.1,90,16.5,1011.5,91,2026-06-02T00:22:22.470338,Open-Meteo_Archive
2026-01-12,BANTEN,KOTA TANGERANG,-6.17944,106.62991,27.7,22.6,24.5,31.7,9.1,90,17.0,1011.7,93,2026-06-02T00:22:25.873959,Open-Meteo_Archive
2026-01-13,BANTEN,KOTA TANGERANG,-6.17944,106.62991,29.5,22.4,25.5,33.9,4.5,85,17.3,1011.4,98,2026-06-02T00:22:30.539980,Open-Meteo_Archive
2026-01-14,BANTEN,KOTA TANGERANG,-6.17944,106.62991,28.6,22.7,25.1,32.3,12.2,87,19.5,1010.8,100,2026-06-02T00:22:34.953488,Open-Meteo_Archive
2026-01-08,BANTEN,KOTA CILEGON,-6.01667,106.01667,28.3,24.1,25.9,31.9,8.4,85,19.8,1011.4,100,2026-06-02T00:22:40.483959,Open-Meteo_Archive
2026-01-09,BANTEN,KOTA CILEGON,-6.01667,106.01667,28.9,24.2,25.9,33.6,5.8,84,25.8,1011.4,94,2026-06-02T00:22:45.401871,Open-Meteo_Archive
2026-01-10,BANTEN,KOTA CILEGON,-6.01667,106.01667,28.1,23.1,24.9,31.8,16.6,90,22.1,1011.6,96,2026-06-02T00:22:50.025903,Open-Meteo_Archive
2026-01-11,BANTEN,KOTA CILEGON,-6.01667,106.01667,27.0,23.1,24.8,30.2,12.6,88,23.4,1011.8,96,2026-06-02T00:22:53.400051,Open-Meteo_Archive
2026-01-12,BANTEN,KOTA CILEGON,-6.01667,106.01667,26.9,22.1,24.1,28.9,18.8,91,25.5,1012.0,99,2026-06-02T00:22:57.208598,Open-Meteo_Archive
2026-01-13,BANTEN,KOTA CILEGON,-6.01667,106.01667,28.1,23.0,25.4,32.6,11.0,86,23.6,1011.7,98,2026-06-02T00:23:00.435620,Open-Meteo_Archive
2026-01-14,BANTEN,KOTA CILEGON,-6.01667,106.01667,27.2,23.0,24.9,30.5,25.7,88,28.4,1011.1,100,2026-06-02T00:23:04.047518,Open-Meteo_Archive
2026-01-08,BANTEN,KOTA SERANG,-6.12563,106.14999,28.4,23.9,25.8,33.3,7.1,84,13.1,1011.2,100,2026-06-02T00:23:07.486311,Open-Meteo_Archive
2026-01-09,BANTEN,KOTA SERANG,-6.12563,106.14999,30.3,23.5,26.1,36.3,4.9,82,18.0,1011.1,92,2026-06-02T00:23:11.222197,Open-Meteo_Archive
2026-01-10,BANTEN,KOTA SERANG,-6.12563,106.14999,28.8,23.1,24.9,32.9,10.0,89,11.3,1011.5,97,2026-06-02T00:23:14.483458,Open-Meteo_Archive
2026-01-11,BANTEN,KOTA SERANG,-6.12563,106.14999,28.4,23.3,25.1,32.2,4.9,87,17.5,1011.7,93,2026-06-02T00:23:18.455563,Open-Meteo_Archive
2026-01-12,BANTEN,KOTA SERANG,-6.12563,106.14999,27.5,22.5,24.5,30.3,16.0,88,17.5,1011.8,95,2026-06-02T00:23:22.449722,Open-Meteo_Archive
2026-01-13,BANTEN,KOTA SERANG,-6.12563,106.14999,29.0,22.9,25.6,33.0,2.6,84,16.3,1011.5,100,2026-06-02T00:23:25.678018,Open-Meteo_Archive
2026-01-14,BANTEN,KOTA SERANG,-6.12563,106.14999,27.1,23.1,25.0,30.6,7.6,87,19.2,1011.0,100,2026-06-02T00:23:30.864890,Open-Meteo_Archive
2026-01-08,BANTEN,KOTA TANGERANG SELATAN,-6.29373,106.71244,29.6,24.4,26.2,34.8,3.7,84,14.5,1011.0,100,2026-06-02T00:23:35.606747,Open-Meteo_Archive
2026-01-09,BANTEN,KOTA TANGERANG SELATAN,-6.29373,106.71244,30.1,23.8,26.3,35.1,3.0,82,18.4,1010.9,90,2026-06-02T00:23:38.697504,Open-Meteo_Archive
2026-01-10,BANTEN,KOTA TANGERANG SELATAN,-6.29373,106.71244,27.5,23.1,25.1,30.5,10.2,86,16.6,1011.3,98,2026-06-02T00:23:41.897715,Open-Meteo_Archive
2026-01-11,BANTEN,KOTA TANGERANG SELATAN,-6.29373,106.71244,29.3,23.4,25.1,34.4,10.6,86,19.2,1011.4,89,2026-06-02T00:23:45.301712,Open-Meteo_Archive
2026-01-12,BANTEN,KOTA TANGERANG SELATAN,-6.29373,106.71244,28.0,23.0,24.5,31.8,47.1,88,16.8,1011.8,93,2026-06-02T00:23:48.656872,Open-Meteo_Archive
2026-01-13,BANTEN,KOTA TANGERANG SELATAN,-6.29373,106.71244,29.0,22.9,25.3,33.2,9.0,84,21.6,1011.4,97,2026-06-02T00:23:52.169822,Open-Meteo_Archive
2026-01-14,BANTEN,KOTA TANGERANG SELATAN,-6.29373,106.71244,28.1,23.5,25.2,32.0,20.3,86,20.2,1010.7,99,2026-06-02T00:23:56.872230,Open-Meteo_Archive
